Time	Date	Comp Inlet Press	Comp Exit Press	Turb Inlet Press	Turb Exit Press	Noss Exit Press	Fuel Flow	RPM	Thrust	Comp Inlet	Comp Exit Temp	Turb Inlet Temp	Turb Exit Temp	EGT	
		PSIG	PSIG	PSIG	PSIG	PSIG	Gal/Hour	RPM	Lbs.	°C	°C	°C	°C	°C	
10:44:17	3/8/2016	 1.194329e-001	 5.065589e+000	 4.998136e+000	 8.879948e-001	 4.783885e-001	 1.559360e+000	 4.136015e+004	 2.751948e+000	 2.436493e+001	 6.942000e+001	 6.064999e+002	 5.055836e+002	 4.790848e+002	
10:44:20	3/8/2016	 1.210019e-001	 5.143667e+000	 5.089021e+000	 9.082794e-001	 4.882693e-001	 1.559747e+000	 4.163377e+004	 2.783220e+000	 2.422890e+001	 7.063030e+001	 6.131661e+002	 5.105866e+002	 4.837790e+002	
10:44:23	3/8/2016	 1.235401e-001	 5.216079e+000	 5.157168e+000	 8.998864e-001	 4.908538e-001	 1.560843e+000	 4.189292e+004	 2.793644e+000	 2.413023e+001	 7.188493e+001	 6.130453e+002	 5.140784e+002	 4.873353e+002	
10:44:26	3/8/2016	 1.232536e-001	 5.276299e+000	 5.211844e+000	 9.170139e-001	 4.992412e-001	 1.560931e+000	 4.213507e+004	 2.824916e+000	 2.407885e+001	 7.308453e+001	 6.118712e+002	 5.179937e+002	 4.903555e+002	
10:44:29	3/8/2016	 1.239046e-001	 5.321526e+000	 5.260973e+000	 9.139419e-001	 5.057695e-001	 1.560378e+000	 4.229076e+004	 2.835340e+000	 2.406653e+001	 7.414657e+001	 6.093091e+002	 5.199360e+002	 4.927407e+002	
10:44:32	3/8/2016	 1.289297e-001	 5.364983e+000	 5.279260e+000	 9.170077e-001	 5.090306e-001	 1.559861e+000	 4.242559e+004	 2.918732e+000	 2.399650e+001	 7.512665e+001	 6.077370e+002	 5.224078e+002	 4.943238e+002	
10:44:34	3/8/2016	 1.300988e-001	 5.382416e+000	 5.305898e+000	 9.466729e-001	 5.146445e-001	 1.560449e+000	 4.253948e+004	 2.950004e+000	 2.402615e+001	 7.598541e+001	 6.048569e+002	 5.228500e+002	 4.960316e+002	
10:44:37	3/8/2016	 1.310497e-001	 5.400763e+000	 5.336863e+000	 9.255959e-001	 5.176070e-001	 1.560370e+000	 4.260597e+004	 2.897884e+000	 2.401385e+001	 7.665598e+001	 6.021434e+002	 5.232606e+002	 4.969948e+002	
10:44:40	3/8/2016	 1.310887e-001	 5.412831e+000	 5.348139e+000	 9.477274e-001	 5.228857e-001	 1.561028e+000	 4.267268e+004	 2.918732e+000	 2.395143e+001	 7.739005e+001	 6.011670e+002	 5.240529e+002	 4.979251e+002	
10:44:43	3/8/2016	 1.301318e-001	 5.434165e+000	 5.356368e+000	 9.420042e-001	 5.196002e-001	 1.560458e+000	 4.269473e+004	 2.939580e+000	 2.394085e+001	 7.805243e+001	 5.987604e+002	 5.247001e+002	 4.994001e+002	
